,Unnamed: 0,id,label,chrom,start,end,Length,Hits,Hits per Kb,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,Hermes probability
881,927,CAGL0H10230g,1,ChrH_C_glabrata_CBS138,1000391,1002389,1999,3,1.5,40,10,6,365,0.021,1803,0.902,196,47,56,0.098,0.0783,0.0933,0.99
882,928,CAGL0K05049g,1,ChrK_C_glabrata_CBS138,489319,494516,5198,51,9.81,2388,1,7,270,0.182,2769,0.5329999999999999,507,62,55,0.0975,0.1033,0.0917,0.915
883,929,CAGL0H08932g,1,ChrH_C_glabrata_CBS138,871549,874954,3406,5,1.47,95,5,5,398,0.018000000000000002,3298,0.968,342,72,59,0.1004,0.12,0.0983,1.0
884,930,CAGL0M01364g,1,ChrM_C_glabrata_CBS138,153207,154589,1383,3,2.17,151,33,8,183,0.059000000000000004,868,0.628,127,50,47,0.0918,0.0833,0.0783,0.84
885,931,CAGL0A00209g,1,ChrA_C_glabrata_CBS138,22057,24493,2437,9,3.69,273,2,72,258,0.07200000000000001,2293,0.941,198,34,67,0.0812,0.0567,0.1117,0.915
886,932,CAGL0M04961g,1,ChrM_C_glabrata_CBS138,540914,542283,1370,3,2.19,11,5,7,184,0.06,668,0.488,127,70,58,0.0927,0.1167,0.0967,0.785
887,933,CAGL0G01804g,1,ChrG_C_glabrata_CBS138,165560,167336,1777,7,3.94,163,3,0,266,0.07400000000000001,1361,0.7659999999999999,115,40,61,0.0647,0.0667,0.1017,0.875
888,934,CAGL0L09471g,1,ChrL_C_glabrata_CBS138,1024021,1025506,1486,1,0.67,23,0,6,494,0.006999999999999999,1448,0.9740000000000001,137,54,58,0.0922,0.09,0.0967,1.0
889,935,CAGL0C01727g,1,ChrC_C_glabrata_CBS138,183522,186256,2735,31,11.33,1022,42,35,285,0.19899999999999998,1411,0.516,228,53,52,0.0834,0.0883,0.0867,0.92
890,937,CAGL0F08459g,1,ChrF_C_glabrata_CBS138,842934,845740,2807,7,2.49,223,6,6,192,0.065,2619,0.9329999999999999,280,72,41,0.0998,0.12,0.0683,0.865
891,938,CAGL0I02398g,1,ChrI_C_glabrata_CBS138,211957,213912,1956,2,1.02,7,8,5,167,0.031,1328,0.679,184,60,68,0.0941,0.1,0.1133,0.975
892,939,CAGL0I05566g,1,ChrI_C_glabrata_CBS138,526454,527843,1390,6,4.32,56,2,9,277,0.078,996,0.7170000000000001,123,56,59,0.0885,0.0933,0.0983,0.93
893,941,CAGL0B02189g,1,ChrB_C_glabrata_CBS138,202260,205647,3388,2,0.59,8,9,2,151,0.02,3154,0.9309999999999999,351,67,53,0.1036,0.1117,0.0883,1.0
894,942,CAGL0G04587g,1,ChrG_C_glabrata_CBS138,435814,437206,1393,2,1.44,27,3,1,145,0.05,1315,0.9440000000000001,145,68,53,0.1041,0.1133,0.0883,1.0
895,943,CAGL0M12859g,1,ChrM_C_glabrata_CBS138,1269454,1272718,3265,13,3.98,782,14,13,209,0.095,2745,0.841,306,64,60,0.0937,0.1067,0.1,0.92
896,944,CAGL0F04983g,1,ChrF_C_glabrata_CBS138,507155,509104,1950,2,1.03,8,4,1,210,0.024,1937,0.993,202,71,76,0.1036,0.1183,0.1267,1.0
897,945,CAGL0J07260g,1,ChrJ_C_glabrata_CBS138,700532,702448,1917,6,3.13,216,6,12,260,0.06,1590,0.8290000000000001,150,74,41,0.0782,0.1233,0.0683,0.925
898,946,CAGL0B04125g,1,ChrB_C_glabrata_CBS138,400637,402626,1990,24,12.06,1009,22,17,459,0.131,1141,0.573,191,52,43,0.096,0.0867,0.0717,0.93
899,947,CAGL0D02156g,1,ChrD_C_glabrata_CBS138,221532,222645,1114,2,1.8,73,0,1,152,0.059000000000000004,1033,0.927,92,50,42,0.0826,0.0833,0.07,0.975
900,948,CAGL0L07348g,1,ChrL_C_glabrata_CBS138,811950,815861,3912,3,0.77,7,0,0,146,0.026000000000000002,3639,0.93,403,49,55,0.10300000000000001,0.0817,0.0917,0.99
901,949,CAGL0F07403g,1,ChrF_C_glabrata_CBS138,721225,723220,1996,5,2.51,254,11,0,242,0.052000000000000005,1117,0.56,186,52,70,0.0932,0.0867,0.1167,0.845
902,950,CAGL0B00484g,1,ChrB_C_glabrata_CBS138,35947,38539,2593,1,0.39,1,4,1,294,0.006999999999999999,1423,0.5489999999999999,274,74,69,0.1057,0.1233,0.115,0.99
903,952,CAGL0M12991g,1,ChrM_C_glabrata_CBS138,1280063,1282374,2312,2,0.87,4,6,3,161,0.027000000000000003,2121,0.917,201,62,54,0.0869,0.1033,0.09,1.0
904,953,CAGL0L10890g,1,ChrL_C_glabrata_CBS138,1164608,1167133,2526,34,13.46,857,7,4,354,0.19,1416,0.561,246,54,62,0.0974,0.09,0.1033,0.935
905,954,CAGL0F00451g,1,ChrF_C_glabrata_CBS138,42674,44983,2310,12,5.19,312,3,4,362,0.07200000000000001,1289,0.5579999999999999,232,54,64,0.1004,0.09,0.1067,0.89
906,955,CAGL0H05731g,1,ChrH_C_glabrata_CBS138,568409,569964,1556,6,3.86,118,0,6,139,0.139,1162,0.747,145,68,53,0.0932,0.1133,0.0883,0.905
907,956,CAGL0I01826g,1,ChrI_C_glabrata_CBS138,150519,152087,1569,14,8.92,1177,5,4,207,0.21600000000000003,776,0.495,147,46,51,0.0937,0.0767,0.085,0.715
908,957,CAGL0I06688g,1,ChrI_C_glabrata_CBS138,647255,649036,1782,5,2.81,65,2,0,237,0.059000000000000004,1058,0.594,178,56,58,0.0999,0.0933,0.0967,0.78
909,959,CAGL0E06490g,1,ChrE_C_glabrata_CBS138,649563,651275,1713,1,0.58,1,7,25,281,0.01,1062,0.62,139,76,58,0.0811,0.1267,0.0967,0.95
910,960,CAGL0E05126g,1,ChrE_C_glabrata_CBS138,499524,500693,1170,1,0.85,1,10,7,146,0.028999999999999998,865,0.7390000000000001,118,70,76,0.1009,0.1167,0.1267,0.985
911,961,CAGL0E00451g,1,ChrE_C_glabrata_CBS138,37164,43777,6614,5,0.76,202,7,8,186,0.02,3794,0.574,711,55,62,0.1075,0.0917,0.1033,0.95
912,962,CAGL0I06490g,1,ChrI_C_glabrata_CBS138,625618,627313,1696,7,4.13,425,15,19,192,0.107,625,0.369,145,51,43,0.0855,0.085,0.0717,0.725
913,963,CAGL0H01551g,1,ChrH_C_glabrata_CBS138,151356,153104,1749,6,3.43,204,4,1,82,0.209,1388,0.794,170,44,59,0.0972,0.0733,0.0983,0.985
914,964,CAGL0J04070g,1,ChrJ_C_glabrata_CBS138,384586,385396,811,2,2.47,112,9,8,363,0.034,655,0.8079999999999999,76,40,55,0.0937,0.0667,0.0917,0.97
915,965,CAGL0K08954g,1,ChrK_C_glabrata_CBS138,895263,896121,859,0,0.0,0,7,2,133,0.0,859,1.0,95,65,57,0.1106,0.1083,0.095,1.0
916,966,CAGL0J06248g,1,ChrJ_C_glabrata_CBS138,591051,596718,5668,3,0.53,46,0,11,146,0.018000000000000002,2660,0.469,603,72,72,0.1064,0.12,0.12,0.925
917,967,CAGL0F08613g,1,ChrF_C_glabrata_CBS138,855390,857510,2121,4,1.89,35,6,9,232,0.040999999999999995,2072,0.977,207,74,66,0.0976,0.1233,0.11,0.975
918,968,CAGL0K08866g,1,ChrK_C_glabrata_CBS138,889371,890575,1205,0,0.0,0,6,7,275,0.0,1205,1.0,121,61,64,0.1004,0.1017,0.1067,1.0
919,969,CAGL0A02794g,1,ChrA_C_glabrata_CBS138,295447,296481,1035,1,0.97,2,2,9,86,0.055999999999999994,1004,0.97,94,60,61,0.0908,0.1,0.1017,0.985
920,970,CAGL0L03410g,1,ChrL_C_glabrata_CBS138,389297,391767,2471,5,2.02,76,34,12,228,0.044000000000000004,1833,0.742,225,32,57,0.0911,0.0533,0.095,0.95
921,971,CAGL0I02464g,1,ChrI_C_glabrata_CBS138,217449,220187,2739,1,0.37,7,2,1,247,0.006999999999999999,2659,0.971,198,52,30,0.0723,0.0867,0.05,0.995
922,972,CAGL0H07425g,1,ChrH_C_glabrata_CBS138,725276,726481,1206,1,0.83,2,4,3,357,0.012,877,0.727,124,72,58,0.1028,0.12,0.0967,0.995
923,973,CAGL0G06666g,1,ChrG_C_glabrata_CBS138,635234,639781,4548,6,1.32,65,15,3,184,0.036000000000000004,3472,0.763,442,53,62,0.0972,0.0883,0.1033,0.98
924,974,CAGL0J03850g,1,ChrJ_C_glabrata_CBS138,367027,368044,1018,29,28.49,1841,2,27,267,0.5329999999999999,708,0.695,98,43,48,0.0963,0.0717,0.08,0.81
925,975,CAGL0G00726g,1,ChrG_C_glabrata_CBS138,67251,69388,2138,19,8.89,1117,8,6,760,0.057999999999999996,1975,0.924,232,61,58,0.1085,0.1017,0.0967,0.945
926,976,CAGL0I02354g,1,ChrI_C_glabrata_CBS138,209207,210698,1492,0,0.0,0,3,3,46,0.0,1492,1.0,145,68,60,0.0972,0.1133,0.1,0.995
927,977,CAGL0J00605g,1,ChrJ_C_glabrata_CBS138,53227,56472,3246,1,0.31,4,12,1,251,0.006,1746,0.5379999999999999,303,58,54,0.0933,0.0967,0.09,0.975
928,978,CAGL0K03861g,1,ChrK_C_glabrata_CBS138,360211,361937,1727,1,0.58,24,9,29,282,0.01,1708,0.9890000000000001,159,77,60,0.0921,0.1283,0.1,0.995
929,979,CAGL0H02739g,1,ChrH_C_glabrata_CBS138,248247,250076,1830,4,2.19,64,13,23,137,0.08,1598,0.873,162,57,65,0.0885,0.095,0.1083,0.985
930,981,CAGL0C01639g,1,ChrC_C_glabrata_CBS138,175615,177383,1769,3,1.7,122,7,5,336,0.025,1509,0.853,166,63,47,0.0938,0.105,0.0783,0.995
931,982,CAGL0G09823g,1,ChrG_C_glabrata_CBS138,938872,940660,1789,3,1.68,19,0,0,160,0.052000000000000005,1155,0.6459999999999999,170,53,60,0.095,0.0883,0.1,0.825
932,983,CAGL0G03091g,1,ChrG_C_glabrata_CBS138,286259,289576,3318,0,0.0,0,7,1,204,0.0,3318,1.0,313,62,67,0.0943,0.1033,0.1117,1.0
933,984,CAGL0D04180g,1,ChrD_C_glabrata_CBS138,411466,413715,2250,0,0.0,0,15,4,204,0.0,2250,1.0,203,50,50,0.0902,0.0833,0.0833,1.0
934,985,CAGL0K00319g,1,ChrK_C_glabrata_CBS138,33967,37456,3490,13,3.72,137,63,19,453,0.040999999999999995,3244,0.93,327,52,69,0.0937,0.0867,0.115,0.955
935,986,CAGL0G07843g,1,ChrG_C_glabrata_CBS138,744493,747030,2538,3,1.18,38,3,0,111,0.053,2006,0.79,231,59,58,0.091,0.0983,0.0967,0.96
936,987,CAGL0M01298g,1,ChrM_C_glabrata_CBS138,146808,148331,1524,6,3.94,302,6,9,200,0.098,1059,0.695,160,59,48,0.105,0.0983,0.08,0.88
937,988,CAGL0K08140g,1,ChrK_C_glabrata_CBS138,809870,810611,742,3,4.04,163,3,1,160,0.126,523,0.705,78,72,62,0.1051,0.12,0.1033,0.78
938,989,CAGL0I06721g,1,ChrI_C_glabrata_CBS138,651488,651760,273,3,10.99,143,0,37,237,0.23199999999999998,141,0.516,25,57,66,0.0916,0.095,0.11,0.715
939,990,CAGL0B04499g,1,ChrB_C_glabrata_CBS138,438542,440580,2039,24,11.77,626,33,19,904,0.065,850,0.41700000000000004,155,44,49,0.076,0.0733,0.0817,0.675
940,991,CAGL0K05313g,1,ChrK_C_glabrata_CBS138,519683,521521,1839,0,0.0,0,2,7,195,0.0,1839,1.0,169,66,50,0.0919,0.11,0.0833,1.0
941,992,CAGL0H08019g,1,ChrH_C_glabrata_CBS138,781562,783502,1941,15,7.73,393,28,1,246,0.157,956,0.493,194,55,53,0.0999,0.0917,0.0883,0.77
942,993,CAGL0M03993g,1,ChrM_C_glabrata_CBS138,445553,446627,1075,1,0.93,10,3,0,141,0.033,854,0.794,86,80,53,0.08,0.1333,0.0883,1.0
943,994,CAGL0J01848g,1,ChrJ_C_glabrata_CBS138,179659,183694,4036,19,4.71,2557,19,20,311,0.076,3896,0.965,372,52,45,0.0922,0.0867,0.075,0.945
944,995,CAGL0H06897g,1,ChrH_C_glabrata_CBS138,684970,685784,815,3,3.68,39,4,0,179,0.10300000000000001,582,0.7140000000000001,82,64,69,0.1006,0.1067,0.115,0.915
945,996,CAGL0G05071g,1,ChrG_C_glabrata_CBS138,480352,482681,2330,5,2.15,186,14,10,162,0.066,1641,0.7040000000000001,175,53,45,0.0751,0.0883,0.075,0.835
946,997,CAGL0J03245g,1,ChrJ_C_glabrata_CBS138,314612,315166,555,1,1.8,5,21,6,300,0.03,549,0.9890000000000001,58,77,68,0.1045,0.1283,0.1133,0.975
947,998,CAGL0D04466g,1,ChrD_C_glabrata_CBS138,437423,438275,853,1,1.17,16,4,4,216,0.027000000000000003,852,0.9990000000000001,86,56,55,0.1008,0.0933,0.0917,0.995
948,999,CAGL0F00539g,1,ChrF_C_glabrata_CBS138,55728,58120,2393,4,1.67,52,0,4,315,0.027000000000000003,1908,0.797,237,56,56,0.099,0.0933,0.0933,0.995
949,1000,CAGL0M11836g,1,ChrM_C_glabrata_CBS138,1177540,1178597,1058,1,0.95,15,3,0,274,0.017,1031,0.9740000000000001,100,41,52,0.0945,0.0683,0.0867,1.0
950,1001,CAGL0J00759g,1,ChrJ_C_glabrata_CBS138,74375,80085,5711,6,1.05,135,15,1,255,0.021,5419,0.9490000000000001,620,78,53,0.1086,0.13,0.0883,0.97
951,1002,CAGL0L03740g,1,ChrL_C_glabrata_CBS138,434259,435447,1189,4,3.36,79,9,40,363,0.046,1109,0.9329999999999999,113,64,54,0.095,0.1067,0.09,0.975
952,1003,CAGL0G03465g,1,ChrG_C_glabrata_CBS138,335162,337181,2020,18,8.91,188,1,0,218,0.204,649,0.321,219,47,62,0.1084,0.0783,0.1033,0.655
953,1004,CAGL0E02453g,1,ChrE_C_glabrata_CBS138,233038,233847,810,14,17.28,293,9,32,706,0.122,421,0.52,84,71,48,0.1037,0.1183,0.08,0.745
954,1005,CAGL0M11104g,1,ChrM_C_glabrata_CBS138,1096154,1096734,581,2,3.44,22,12,13,378,0.046,443,0.762,51,45,47,0.0878,0.075,0.0783,0.985
955,1006,CAGL0D02150g,1,ChrD_C_glabrata_CBS138,221184,221791,608,0,0.0,0,16,0,131,0.0,608,1.0,54,44,38,0.0888,0.0733,0.0633,0.995
956,1007,CAGL0J06952g,1,ChrJ_C_glabrata_CBS138,664700,667506,2807,34,12.11,749,11,5,207,0.293,1187,0.423,276,44,40,0.0983,0.0733,0.0667,0.72
957,1008,CAGL0L03025g,1,ChrL_C_glabrata_CBS138,350691,351895,1205,8,6.64,223,12,3,271,0.122,849,0.705,128,61,60,0.1062,0.1017,0.1,0.79
958,1009,CAGL0G09317g,1,ChrG_C_glabrata_CBS138,889933,891293,1361,4,2.94,146,0,1,246,0.06,1094,0.804,142,68,60,0.1043,0.1133,0.1,0.965
