,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
3109,YIL034C,chrIX,289226,290089,76,55,37,864,0.087962962963,0.11,0.074
3110,YIL033C,chrIX,290419,291669,92,40,28,1251,0.0735411670663,0.08,0.056
3111,YIL032C,chrIX,291961,292317,23,29,41,357,0.0644257703081,0.058,0.082
3112,YIL031W,chrIX,292633,295737,350,38,64,3105,0.112721417069,0.076,0.128
3113,YIL030W-A,chrIX,295565,295903,37,50,63,339,0.109144542773,0.1,0.126
3114,YIL030C,chrIX,296050,300009,374,62,55,3960,0.0944444444444,0.124,0.11
3115,YIL029W-A,chrIX,299735,300106,35,54,58,372,0.0940860215054,0.108,0.116
3116,YIL029C,chrIX,300829,301257,38,54,55,429,0.0885780885781,0.108,0.11
3117,YIL028W,chrIX,302100,302498,43,48,41,399,0.107769423559,0.096,0.082
3118,YIL027C,chrIX,303679,304104,47,52,55,426,0.110328638498,0.104,0.11
3119,YIL026C,chrIX,304477,307929,358,58,35,3453,0.103677961193,0.116,0.07
3120,YIL025C,chrIX,308201,308575,41,34,36,375,0.109333333333,0.068,0.072
3121,YIL024C,chrIX,308602,309171,41,49,30,570,0.0719298245614,0.098,0.06
3122,YIL023C,chrIX,309386,310426,69,35,55,1041,0.0662824207493,0.07,0.11
3123,YIL022W,chrIX,311165,312460,91,50,48,1296,0.0702160493827,0.1,0.096
3124,YIL021W,chrIX,312905,313861,90,44,49,957,0.0940438871473,0.088,0.098
3125,YIL021C-A,chrIX,313199,313468,22,52,49,270,0.0814814814815,0.104,0.098
3126,YIL020C-A,chrIX,313713,314051,32,43,57,339,0.094395280236,0.086,0.114
3127,YIL020C,chrIX,314035,314820,84,44,58,786,0.106870229008,0.088,0.116
3128,YIL019W,chrIX,315093,316133,94,53,46,1041,0.090297790586,0.106,0.092
3129,YIL018W,chrIX,316768,317932,114,53,47,1165,0.0978540772532,0.106,0.094
3130,YIL017C,chrIX,318200,320965,258,48,37,2766,0.0932754880694,0.096,0.074
3131,YIL016W,chrIX,321454,321933,42,37,49,480,0.0875,0.074,0.098
3132,YIL015W,chrIX,322342,324105,159,47,49,1764,0.0901360544218,0.094,0.098
3133,YIL014C-A,chrIX,325212,325526,26,59,55,315,0.0825396825397,0.118,0.11
3134,YIL014W,chrIX,326103,327995,195,56,50,1893,0.103011093502,0.112,0.1
3135,YIL013C,chrIX,328207,332442,400,59,33,4236,0.0944287063267,0.118,0.066
3136,YIL012W,chrIX,333011,333352,23,31,43,342,0.0672514619883,0.062,0.086
3137,YIL011W,chrIX,333727,334536,60,40,52,810,0.0740740740741,0.08,0.104
3138,YIL010W,chrIX,334882,335529,53,46,66,648,0.0817901234568,0.092,0.132
3139,YIL009C-A,chrIX,335666,336212,61,48,63,547,0.111517367459,0.096,0.126
3140,YIL009W,chrIX,339344,341428,192,31,53,2085,0.0920863309353,0.062,0.106
3141,YIL008W,chrIX,342536,342835,24,53,52,300,0.08,0.106,0.104
3142,YIL007C,chrIX,342994,343656,62,53,47,663,0.0935143288084,0.106,0.094
3143,YIL006W,chrIX,344062,345183,81,49,53,1122,0.072192513369,0.098,0.106
3144,YIL005W,chrIX,345692,347797,221,53,54,2106,0.104938271605,0.106,0.108
3145,YIL004C,chrIX,347946,348505,57,55,47,560,0.101785714286,0.11,0.094
3146,YIL003W,chrIX,349122,350003,80,47,52,882,0.0907029478458,0.094,0.104
3147,YIL002W-A,chrIX,350301,350510,14,66,51,210,0.0666666666667,0.132,0.102
3148,YIL002C,chrIX,350591,353431,280,52,61,2841,0.0985568461809,0.104,0.122
3149,YIL001W,chrIX,353940,355481,155,61,83,1542,0.100518806744,0.122,0.166
3150,YIR001C,chrIX,356143,356895,62,73,57,753,0.0823373173971,0.146,0.114
3151,YIR002C,chrIX,357415,360396,294,56,34,2982,0.0985915492958,0.112,0.068
3152,YIR003W,chrIX,360885,362924,156,34,63,2040,0.0764705882353,0.068,0.126
3153,YIR004W,chrIX,363221,364519,117,53,58,1299,0.0900692840647,0.106,0.116
3154,YIR005W,chrIX,364889,365335,51,52,45,447,0.114093959732,0.104,0.09
3155,YIR006C,chrIX,365466,369908,356,64,57,4443,0.0801260409633,0.128,0.114
3156,YIR007W,chrIX,370704,372998,212,57,56,2295,0.0923747276688,0.114,0.112
3157,YIR008C,chrIX,373077,374306,121,55,44,1230,0.0983739837398,0.11,0.088
3158,YIR009W,chrIX,374525,374860,24,49,51,336,0.0714285714286,0.098,0.102
3159,YIR010W,chrIX,375431,377161,152,51,58,1731,0.0878105141537,0.102,0.116
3160,YIR011C,chrIX,377287,378246,88,57,52,960,0.0916666666667,0.114,0.104
3161,YIR012W,chrIX,378486,379781,93,38,44,1296,0.0717592592593,0.076,0.088
3162,YIR013C,chrIX,380019,380384,27,46,43,366,0.0737704918033,0.092,0.086
3163,YIR014W,chrIX,381086,381814,69,41,32,729,0.0946502057613,0.082,0.064
3164,YIR015W,chrIX,381948,382382,29,42,35,435,0.0666666666667,0.084,0.07
3165,YIR016W,chrIX,382628,383425,52,39,51,798,0.0651629072682,0.078,0.102
3166,YIR017C,chrIX,383556,384119,54,42,30,564,0.0957446808511,0.084,0.06
3167,YIR017W-A,chrIX,383566,384165,62,43,26,600,0.103333333333,0.086,0.052
3168,YIR018W,chrIX,384609,385346,63,31,56,738,0.0853658536585,0.062,0.112
3169,YIR018C-A,chrIX,385564,385701,15,53,47,138,0.108695652174,0.106,0.094
3170,YIR019C,chrIX,389572,393675,245,46,50,4104,0.0596978557505,0.092,0.1
3171,YIR020C,chrIX,394255,394557,25,48,29,303,0.0825082508251,0.096,0.058
3172,YIR020W-A,chrIX,394917,395159,16,33,44,243,0.0658436213992,0.066,0.088
3173,YIR020C-B,chrIX,397215,397949,65,56,36,735,0.0884353741497,0.112,0.072
3174,YIR021W,chrIX,397294,398385,86,56,40,1092,0.0787545787546,0.112,0.08
3175,YIR021W-A,chrIX,398514,398726,17,35,39,213,0.0798122065728,0.07,0.078
3176,YIR022W,chrIX,398733,399236,40,39,61,504,0.0793650793651,0.078,0.122
3177,YIR023W,chrIX,399777,402689,255,56,54,2913,0.0875386199794,0.112,0.108
3178,YIR023C-A,chrIX,402383,402706,23,41,53,324,0.070987654321,0.082,0.106
3179,YIR024C,chrIX,402841,403491,68,44,41,651,0.1044546851,0.088,0.082
3180,YIR025W,chrIX,403659,404765,100,47,47,1107,0.0903342366757,0.094,0.094
3181,YIR026C,chrIX,404873,405967,93,50,51,1095,0.0849315068493,0.1,0.102
3182,YIR027C,chrIX,406260,407642,100,49,39,1383,0.0723065798988,0.098,0.078
3183,YIR028W,chrIX,408468,410375,157,45,54,1908,0.082285115304,0.09,0.108
3184,YIR029W,chrIX,410807,411838,81,53,67,1032,0.078488372093,0.106,0.134
3185,YIR030C,chrIX,412036,412770,84,51,43,735,0.114285714286,0.102,0.086
3186,YIR030W-A,chrIX,412899,413282,32,49,47,384,0.0833333333333,0.098,0.094
3187,YIR031C,chrIX,413015,414679,150,46,45,1665,0.0900900900901,0.092,0.09
3188,YIR032C,chrIX,415030,415617,45,49,46,588,0.0765306122449,0.098,0.092
3189,YIR033W,chrIX,416124,419465,328,47,55,3342,0.098144823459,0.094,0.11
3190,YIR034C,chrIX,419615,420736,96,66,40,1122,0.0855614973262,0.132,0.08
3191,YIR035C,chrIX,421026,421790,55,40,38,765,0.0718954248366,0.08,0.076
3192,YIR036C,chrIX,422074,422865,51,42,43,792,0.0643939393939,0.084,0.086
3193,YIR036W-A,chrIX,422635,423036,27,33,53,402,0.0671641791045,0.066,0.106
3194,YIR037W,chrIX,423128,423619,53,37,51,492,0.107723577236,0.074,0.102
3195,YIR038C,chrIX,423809,424513,66,60,47,705,0.0936170212766,0.12,0.094
3196,YIR039C,chrIX,430498,432111,159,50,44,1614,0.0985130111524,0.1,0.088
3197,YIR040C,chrIX,433389,433721,28,54,36,333,0.0840840840841,0.108,0.072
3198,YIR041W,chrIX,433929,434303,24,47,53,375,0.064,0.094,0.106
3199,YIR042C,chrIX,435273,435983,77,42,53,711,0.108298171589,0.084,0.106
3200,YJL225C,chrX,466,6130,394,31,52,5665,0.0695498676081,0.062,0.104
3201,YJL225W-A,chrX,829,1311,28,41,31,483,0.0579710144928,0.082,0.062
3202,YJL223C,chrX,8776,9138,20,50,48,363,0.0550964187328,0.1,0.096
3203,YJL222W-B,chrX,9346,9483,13,38,44,138,0.0942028985507,0.076,0.088
3204,YJL222W-A,chrX,9452,9679,16,38,50,228,0.0701754385965,0.076,0.1
3205,YJL222W,chrX,11475,16124,454,53,58,4650,0.0976344086022,0.106,0.116
3206,YJL221C,chrX,16767,18536,139,67,37,1770,0.0785310734463,0.134,0.074
3207,YJL220W,chrX,18243,18695,38,35,35,453,0.083885209713,0.07,0.07
3208,YJL219W,chrX,19497,21200,123,43,57,1704,0.0721830985915,0.086,0.114
3209,YJL218W,chrX,21973,22563,50,49,50,591,0.0846023688663,0.098,0.1
3210,YJL217W,chrX,23133,23729,51,48,73,597,0.0854271356784,0.096,0.146
3211,YJL216C,chrX,24341,26086,167,70,47,1746,0.0956471935853,0.14,0.094
3212,YJL215C,chrX,26412,26771,27,48,45,360,0.075,0.096,0.09
3213,YJL214W,chrX,26887,28596,140,39,55,1710,0.0818713450292,0.078,0.11
3214,YJL213W,chrX,32163,33158,80,38,57,996,0.0803212851406,0.076,0.114
3215,YJL212C,chrX,33850,36249,215,65,37,2400,0.0895833333333,0.13,0.074
3216,YJL211C,chrX,36757,37200,30,38,39,444,0.0675675675676,0.076,0.078
3217,YJL210W,chrX,36919,37734,61,30,50,816,0.0747549019608,0.06,0.1
3218,YJL209W,chrX,38005,39969,211,44,46,1965,0.10737913486,0.088,0.092
3219,YJL208C,chrX,40194,41183,77,49,43,990,0.0777777777778,0.098,0.086
3220,YJL207C,chrX,41389,47433,657,42,47,6045,0.108684863524,0.084,0.094
3221,YJL206C,chrX,47659,49935,208,57,53,2277,0.0913482652613,0.114,0.106
3222,YJL205C,chrX,50139,50443,30,46,51,305,0.0983606557377,0.092,0.102
3223,YJL204C,chrX,50629,53151,278,53,37,2523,0.110186286167,0.106,0.074
3224,YJL203W,chrX,53341,54183,65,53,56,843,0.0771055753262,0.106,0.112
3225,YJL202C,chrX,53943,54290,30,41,56,348,0.0862068965517,0.082,0.112
3226,YJL201W,chrX,54379,56178,169,43,65,1800,0.0938888888889,0.086,0.13
3227,YJL200C,chrX,56444,58813,221,55,52,2370,0.0932489451477,0.11,0.104
3228,YJL199C,chrX,59856,60182,30,53,32,327,0.0917431192661,0.106,0.064
3229,YJL198W,chrX,60844,63489,218,33,45,2646,0.0823885109599,0.066,0.09
3230,YJL197W,chrX,63805,67569,359,44,49,3765,0.0953519256308,0.088,0.098
3231,YJL197C-A,chrX,65805,66086,28,50,53,282,0.0992907801418,0.1,0.106
3232,YJL196C,chrX,67850,68782,75,47,44,933,0.08038585209,0.094,0.088
3233,YJL195C,chrX,69241,69942,57,43,45,702,0.0811965811966,0.086,0.09
3234,YJL194W,chrX,69338,70879,137,42,46,1542,0.0888456549935,0.084,0.092
3235,YJL193W,chrX,71366,72574,109,45,47,1209,0.0901571546733,0.09,0.094
3236,YJL192C,chrX,72710,73414,58,54,50,705,0.0822695035461,0.108,0.1
3237,YJL191W,chrX,73787,74611,72,46,52,825,0.0872727272727,0.092,0.104
3238,YJL190C,chrX,74910,75302,32,47,46,393,0.0814249363868,0.094,0.092
3239,YJL189W,chrX,75933,76474,58,43,50,542,0.107011070111,0.086,0.1
3240,YJL188C,chrX,76202,76510,28,53,53,309,0.0906148867314,0.106,0.106
3241,YJL187C,chrX,76803,79262,227,50,48,2460,0.0922764227642,0.1,0.096
3242,YJL186W,chrX,80155,81915,151,42,47,1761,0.0857467348098,0.084,0.094
3243,YJL185C,chrX,82095,82976,74,48,51,882,0.0839002267574,0.096,0.102
3244,YJL184W,chrX,83448,83819,27,55,49,372,0.0725806451613,0.11,0.098
3245,YJL183W,chrX,84068,85336,121,50,50,1269,0.0953506698188,0.1,0.1
3246,YJL182C,chrX,85435,85752,25,50,52,318,0.0786163522013,0.1,0.104
3247,YJL181W,chrX,85660,87495,186,52,56,1836,0.101307189542,0.104,0.112
3248,YJL180C,chrX,87583,88560,111,49,50,978,0.113496932515,0.098,0.1
3249,YJL179W,chrX,88787,89116,32,56,47,330,0.0969696969697,0.112,0.094
3250,YJL178C,chrX,89282,90097,65,52,39,816,0.0796568627451,0.104,0.078
3251,YJL177W,chrX,90786,91657,82,44,59,872,0.0940366972477,0.088,0.118
3252,YJL176C,chrX,92053,94530,228,56,42,2478,0.09200968523,0.112,0.084
3253,YJL175W,chrX,94049,94561,40,41,40,513,0.0779727095517,0.082,0.08
3254,YJL174W,chrX,95092,95922,45,42,49,831,0.0541516245487,0.084,0.098
3255,YJL173C,chrX,96161,96529,28,41,42,369,0.0758807588076,0.082,0.084
3256,YJL172W,chrX,97737,99467,168,46,45,1731,0.0970537261698,0.092,0.09
3257,YJL171C,chrX,99704,100894,98,53,44,1191,0.0822837951301,0.106,0.088
3258,YJL170C,chrX,101150,101779,49,43,56,630,0.0777777777778,0.086,0.112
3259,YJL169W,chrX,102099,102467,45,50,29,369,0.121951219512,0.1,0.058
3260,YJL168C,chrX,102227,104428,206,53,57,2202,0.0935513169846,0.106,0.114
3261,YJL167W,chrX,105014,106072,87,58,40,1059,0.0821529745042,0.116,0.08
3262,YJL166W,chrX,106434,106718,27,42,64,285,0.0947368421053,0.084,0.128
3263,YJL165C,chrX,106894,109461,248,57,55,2568,0.0965732087227,0.114,0.11
3264,YJL164C,chrX,109966,111159,128,55,41,1194,0.107202680067,0.11,0.082
3265,YJL163C,chrX,111666,113333,149,43,58,1668,0.0893285371703,0.086,0.116
3266,YJL162C,chrX,113878,115629,160,59,51,1752,0.0913242009132,0.118,0.102
3267,YJL161W,chrX,117245,117787,48,56,46,543,0.0883977900552,0.112,0.092
3268,YJL160C,chrX,117962,118825,64,46,52,864,0.0740740740741,0.092,0.104
3269,YJL159W,chrX,120449,121690,65,53,62,1242,0.0523349436393,0.106,0.124
3270,YJL158C,chrX,122265,122948,39,65,28,684,0.0570175438596,0.13,0.056
3271,YJL157C,chrX,123836,126328,246,42,48,2493,0.0986762936221,0.084,0.096
3272,YJL156W-A,chrX,126604,126825,14,60,45,222,0.0630630630631,0.12,0.09
3273,YJL156C,chrX,126853,128952,202,50,47,2100,0.0961904761905,0.1,0.094
3274,YJL155C,chrX,129285,130643,138,49,50,1359,0.101545253863,0.098,0.1
3275,YJL154C,chrX,131101,133935,277,49,44,2835,0.0977072310406,0.098,0.088
3276,YJL153C,chrX,134332,135933,131,42,36,1602,0.08177278402,0.084,0.072
3277,YJL152W,chrX,136174,136533,23,36,43,360,0.0638888888889,0.072,0.086
3278,YJL151C,chrX,136372,136773,29,37,42,402,0.0721393034826,0.074,0.084
3279,YJL150W,chrX,137123,137425,32,46,41,303,0.105610561056,0.092,0.082
3280,YJL149W,chrX,137379,139370,211,50,60,1992,0.105923694779,0.1,0.12
3281,YJL148W,chrX,140437,141138,70,55,55,702,0.0997150997151,0.11,0.11
3282,YJL147C,chrX,141419,142567,108,48,42,1149,0.0939947780679,0.096,0.084
3283,YJL146W,chrX,143292,144701,126,49,56,1410,0.0893617021277,0.098,0.112
3284,YJL145W,chrX,145160,146044,86,55,40,885,0.0971751412429,0.11,0.08
3285,YJL144W,chrX,146359,146673,25,38,50,315,0.0793650793651,0.076,0.1
3286,YJL143W,chrX,147101,147577,24,51,55,477,0.0503144654088,0.102,0.11
3287,YJL142C,chrX,147819,148211,40,38,56,393,0.101781170483,0.076,0.112
3288,YJL141C,chrX,147967,150390,225,53,53,2424,0.0928217821782,0.106,0.106
3289,YJL140W,chrX,150961,151626,59,57,51,666,0.0885885885886,0.114,0.102
3290,YJL139C,chrX,151713,152999,117,55,68,1287,0.0909090909091,0.11,0.136
3291,YJL138C,chrX,153504,154691,107,66,49,1188,0.0900673400673,0.132,0.098
3292,YJL137C,chrX,154985,156127,119,46,49,1143,0.104111986002,0.092,0.098
3293,YJL136W-A,chrX,156169,156252,7,54,45,84,0.0833333333333,0.108,0.09
3294,YJL136C,chrX,156550,157273,62,50,48,724,0.085635359116,0.1,0.096
3295,YJL135W,chrX,157877,158194,28,44,40,318,0.0880503144654,0.088,0.08
3296,YJL134W,chrX,158188,159417,88,44,46,1230,0.0715447154472,0.088,0.092
3297,YJL133C-A,chrX,159623,159847,14,44,35,225,0.0622222222222,0.088,0.07
3298,YJL133W,chrX,160619,161563,77,43,60,945,0.0814814814815,0.086,0.12
3299,YJL132W,chrX,161914,164166,204,61,48,2253,0.0905459387483,0.122,0.096
3300,YJL131C,chrX,164278,165348,106,53,53,1071,0.0989729225023,0.106,0.106
3301,YJL130C,chrX,165723,172752,658,58,52,7030,0.0935988620199,0.116,0.104
3302,YJL129C,chrX,173599,177306,340,54,46,3708,0.091693635383,0.108,0.092
3303,YJL128C,chrX,178097,180103,157,51,41,2007,0.0782262082711,0.102,0.082
3304,YJL127W-A,chrX,180194,180310,8,48,43,117,0.0683760683761,0.096,0.086
3305,YJL127C-B,chrX,181551,181709,19,40,44,159,0.119496855346,0.08,0.088
3306,YJL127C,chrX,182298,184220,158,49,48,1923,0.0821632865315,0.098,0.096
3307,YJL126W,chrX,184501,185424,68,50,56,924,0.0735930735931,0.1,0.112
3308,YJL125C,chrX,185528,186679,110,43,61,1152,0.0954861111111,0.086,0.122
3309,YJL124C,chrX,187126,187644,42,64,41,519,0.0809248554913,0.128,0.082
3310,YJL123C,chrX,188004,189440,104,49,39,1437,0.0723729993041,0.098,0.078
3311,YJL122W,chrX,189716,190243,40,38,41,528,0.0757575757576,0.076,0.082
3312,YJL121C,chrX,190374,191090,52,40,39,717,0.0725244072524,0.08,0.078
3313,YJL120W,chrX,191022,191345,27,38,38,324,0.0833333333333,0.076,0.076
3314,YJL119C,chrX,191572,191895,26,38,35,324,0.0802469135802,0.076,0.07
3315,YJL118W,chrX,191639,192298,43,42,46,660,0.0651515151515,0.084,0.092
3316,YJL117W,chrX,192531,193466,75,42,51,936,0.0801282051282,0.084,0.102
3317,YJL116C,chrX,193860,194873,82,51,40,1014,0.0808678500986,0.102,0.08
3318,YJL115W,chrX,196287,197126,71,38,46,840,0.0845238095238,0.076,0.092
3319,YJL112W,chrX,205305,207449,198,38,57,2145,0.0923076923077,0.076,0.114
3320,YJL111W,chrX,207877,209529,160,60,57,1653,0.096793708409,0.12,0.114
3321,YJL110C,chrX,209922,211577,154,56,54,1656,0.0929951690821,0.112,0.108
3322,YJL109C,chrX,212000,217309,592,47,58,5310,0.111487758945,0.094,0.116
3323,YJL108C,chrX,217705,218856,83,55,52,1152,0.0720486111111,0.11,0.104
3324,YJL107C,chrX,218853,220016,108,36,42,1164,0.0927835051546,0.072,0.084
3325,YJL106W,chrX,221390,223327,197,48,50,1938,0.101651186791,0.096,0.1
3326,YJL105W,chrX,225055,226737,154,49,70,1683,0.0915032679739,0.098,0.14
3327,YJL104W,chrX,227327,227776,40,65,55,450,0.0888888888889,0.13,0.11
3328,YJL103C,chrX,229025,230881,199,63,43,1857,0.107162089391,0.126,0.086
3329,YJL102W,chrX,231301,233760,239,45,56,2460,0.0971544715447,0.09,0.112
3330,YJL101C,chrX,234320,236356,197,49,39,2037,0.0967108492882,0.098,0.078
3331,YJL100W,chrX,237263,239086,153,42,61,1824,0.0838815789474,0.084,0.122
3332,YJL099W,chrX,239414,241654,222,55,54,2241,0.09906291834,0.11,0.108
3333,YJL098W,chrX,242082,245258,296,49,56,3177,0.093169656909,0.098,0.112
3334,YJL097W,chrX,245591,246244,63,60,51,654,0.0963302752294,0.12,0.102
3335,YJL096W,chrX,246490,246975,52,53,47,486,0.106995884774,0.106,0.094
3336,YJL095W,chrX,247255,251691,413,58,60,4437,0.0930809105251,0.116,0.12
3337,YJL094C,chrX,251821,254442,249,57,52,2622,0.0949656750572,0.114,0.104
3338,YJL093C,chrX,254737,256812,169,44,54,2076,0.0814065510597,0.088,0.108
3339,YJL092W,chrX,257423,260947,322,51,56,3525,0.0913475177305,0.102,0.112
3340,YJL091C,chrX,261080,262552,148,39,51,1473,0.100475220638,0.078,0.102
3341,YJL090C,chrX,262757,265051,230,52,46,2295,0.100217864924,0.104,0.092
3342,YJL089W,chrX,265926,268415,306,28,46,2490,0.122891566265,0.056,0.092
3343,YJL088W,chrX,268799,269815,107,44,62,1017,0.105211406096,0.088,0.124
3344,YJL087C,chrX,270002,272485,241,63,53,2484,0.0970209339775,0.126,0.106
3345,YJL086C,chrX,272478,272846,40,39,48,369,0.108401084011,0.078,0.096
3346,YJL085W,chrX,272827,274698,181,50,57,1872,0.096688034188,0.1,0.114
3347,YJL084C,chrX,274862,278002,297,53,48,3141,0.0945558739255,0.106,0.096
3348,YJL083W,chrX,278841,280655,126,41,47,1815,0.0694214876033,0.082,0.094
3349,YJL082W,chrX,281185,283380,193,46,59,2196,0.0878870673953,0.092,0.118
3350,YJL081C,chrX,283802,285271,124,60,54,1470,0.0843537414966,0.12,0.108
3351,YJL080C,chrX,285558,289226,346,53,58,3669,0.0943036249659,0.106,0.116
3352,YJL079C,chrX,289875,290774,59,57,53,900,0.0655555555556,0.114,0.106
3353,YJL078C,chrX,291336,293981,171,52,38,2646,0.0646258503401,0.104,0.076
3354,YJL077W-B,chrX,294047,294145,10,38,35,99,0.10101010101,0.076,0.07
3355,YJL077C,chrX,294666,295061,31,34,42,396,0.0782828282828,0.068,0.084
3356,YJL077W-A,chrX,294799,294885,6,34,43,87,0.0689655172414,0.068,0.086
3357,YJL076W,chrX,295245,298814,288,44,65,3570,0.0806722689076,0.088,0.13
3358,YJL075C,chrX,298460,298876,37,39,67,417,0.0887290167866,0.078,0.134
3359,YJL074C,chrX,299157,302849,359,67,45,3693,0.0972109396155,0.134,0.09
3360,YJL073W,chrX,303181,305118,186,46,50,1938,0.0959752321981,0.092,0.1
3361,YJL072C,chrX,305221,305862,57,44,50,642,0.088785046729,0.088,0.1
3362,YJL071W,chrX,306132,307856,182,49,54,1725,0.105507246377,0.098,0.108
3363,YJL070C,chrX,307971,310637,270,52,50,2667,0.101237345332,0.104,0.1
3364,YJL069C,chrX,310922,312706,168,57,41,1785,0.0941176470588,0.114,0.082
3365,YJL068C,chrX,313016,313915,68,46,43,900,0.0755555555556,0.092,0.086
3366,YJL067W,chrX,314084,314434,26,48,42,351,0.0740740740741,0.096,0.084
3367,YJL066C,chrX,314114,314872,63,48,37,759,0.0830039525692,0.096,0.074
3368,YJL065C,chrX,315054,315557,40,46,44,504,0.0793650793651,0.092,0.088
3369,YJL064W,chrX,315175,315570,28,48,43,396,0.0707070707071,0.096,0.086
3370,YJL063C,chrX,315759,316475,55,41,37,717,0.0767085076709,0.082,0.074
3371,YJL062W-A,chrX,316723,316980,20,40,54,258,0.077519379845,0.08,0.108
3372,YJL062W,chrX,317284,319776,225,57,46,2493,0.0902527075812,0.114,0.092
3373,YJL061W,chrX,320016,322157,223,46,55,2142,0.104108309991,0.092,0.11
3374,YJL060W,chrX,323386,324720,135,59,67,1335,0.101123595506,0.118,0.134
3375,YJL059W,chrX,324964,326190,120,72,58,1227,0.0977995110024,0.144,0.116
3376,YJL058C,chrX,326242,327873,163,47,56,1632,0.0998774509804,0.094,0.112
3377,YJL057C,chrX,328118,330121,193,53,59,2004,0.0963073852295,0.106,0.118
3378,YJL056C,chrX,330431,333073,255,62,39,2643,0.0964812712826,0.124,0.078
3379,YJL055W,chrX,333357,334094,66,38,52,738,0.0894308943089,0.076,0.104
3380,YJL054W,chrX,334265,335701,124,54,62,1437,0.0862908837857,0.108,0.124
3381,YJL053W,chrX,335898,337037,104,54,45,1140,0.0912280701754,0.108,0.09
3382,YJL052C-A,chrX,337884,338003,8,37,54,120,0.0666666666667,0.074,0.108
3383,YJL052W,chrX,338271,339269,77,47,62,999,0.0770770770771,0.094,0.124
3384,YJL051W,chrX,339787,342255,241,59,42,2469,0.0976103685703,0.118,0.084
3385,YJL050W,chrX,342522,345743,308,47,55,3222,0.0955927995034,0.094,0.11
3386,YJL049W,chrX,345973,347325,149,54,48,1353,0.110125646711,0.108,0.096
3387,YJL048C,chrX,347447,348637,103,57,47,1191,0.0864819479429,0.114,0.094
3388,YJL047C-A,chrX,349044,349178,15,47,49,135,0.111111111111,0.094,0.098
3389,YJL047C,chrX,349580,352108,252,50,53,2529,0.0996441281139,0.1,0.106
3390,YJL046W,chrX,352386,353615,132,47,56,1230,0.107317073171,0.094,0.112
3391,YJL045W,chrX,356024,357928,141,51,42,1905,0.0740157480315,0.102,0.084
3392,YJL044C,chrX,358300,359676,145,37,41,1377,0.105301379811,0.074,0.082
3393,YJL043W,chrX,360130,360903,47,39,29,774,0.0607235142119,0.078,0.058
3394,YJL042W,chrX,361249,365445,348,29,58,4197,0.0829163688349,0.058,0.116
3395,YJL041W,chrX,365784,368373,184,55,61,2590,0.0710424710425,0.11,0.122
3396,YJL039C,chrX,368748,373799,502,60,53,5052,0.0993665874901,0.12,0.106
3397,YJL038C,chrX,375115,375774,62,45,51,660,0.0939393939394,0.09,0.102
3398,YJL037W,chrX,376662,377336,61,51,61,675,0.0903703703704,0.102,0.122
3399,YJL036W,chrX,378825,380096,126,39,46,1272,0.0990566037736,0.078,0.092
3400,YJL035C,chrX,380249,381001,59,51,49,753,0.0783532536521,0.102,0.098
3401,YJL034W,chrX,381327,383375,197,47,58,2049,0.0961444607125,0.094,0.116
3402,YJL033W,chrX,383837,386149,222,64,59,2313,0.0959792477302,0.128,0.118
3403,YJL032W,chrX,386348,386662,36,46,51,315,0.114285714286,0.092,0.102
3404,YJL031C,chrX,386368,387438,114,51,48,1071,0.106442577031,0.102,0.096
3405,YJL030W,chrX,387657,388247,57,53,47,591,0.0964467005076,0.106,0.094
3406,YJL029C,chrX,388385,390853,226,50,39,2469,0.0915350344269,0.1,0.078
3407,YJL028W,chrX,391311,391646,20,38,28,336,0.0595238095238,0.076,0.056
